Model ID,Sum,NaTa_t.soma.gNaTa_tbar,Nap_Et2.soma.gNap_Et2bar,K_Pst.soma.gK_Pstbar,K_Tst.soma.gK_Tstbar,SK_E2.soma.gSK_E2bar,SKv3_1.soma.gSKv3_1bar,Ca_HVA.soma.gCa_HVAbar,Ca_LVAst.soma.gCa_LVAstbar,CaDynamics_E2.soma.gamma,CaDynamics_E2.soma.decay,none.soma.g_pas,none.axon.g_pas,none.dend.g_pas,none.apic.g_pas,Im.apic.gImbar,NaTa_t.apic.gNaTa_tbar,SKv3_1.apic.gSKv3_1bar,Ca_HVA.apic.gCa_HVAbar,Ca_LVAst.apic.gCa_LVAstbar,SK_E2.apic.gSK_E2bar,CaDynamics_E2.apic.gamma,CaDynamics_E2.apic.decay
394,6.44,2.46,0.00571,0.0156,0.087,0.0544,0.919,0.00028,0.0065,0.000633,473,0.0000328,0.0000264,0.0000765,0.0000333,0.000166,0.0205,0.0000749,0.00126,0,0.00168,5.00E-04,5.54E+01
159,6.45,2.42,0.00551,0.0198,0.0422,0.0644,0.993,0.000284,0.00667,0.000657,442,0.0000356,0.0000314,0.0000711,0.0000349,0.000144,0.022,0,0.00114,0,0.00158,5.00E-04,5.37E+01
544,6.45,2.42,0.00551,0.0198,0.0422,0.0644,0.993,0.000284,0.00667,0.000657,442,0.0000356,0.0000314,0.0000711,0.0000349,0.000144,0.022,0,0.00114,0,0.00158,5.00E-04,5.37E+01
837,6.45,2.42,0.00551,1.99E-02,0.0422,0.0644,0.993,0.000284,0.00667,0.000657,442,0.0000356,0.0000314,0.0000711,0.0000349,0.000144,0.022,0.00E+00,0.00114,0,0.00158,5.00E-04,5.37E+01
599,6.45,2.41,6.45E-03,0.0206,0.0461,0.0664,0.953,0.000308,0.00497,0.00064,436,0.0000341,0.0000328,0.000072,0.0000359,0.000165,0.0214,0.000000722,0.00121,0,0.00154,5.00E-04,5.59E+01
188,6.45,2.33,0.000636,0.0263,0.1,0.0449,0.502,0.000301,0.0061,0.000579,780,0.0000364,0.0000433,0.0000711,0.0000581,7.96E-05,0.0217,0.000723,0.000382,0.0256,0.000158,2.32E-03,1.32E+02
430,6.46,2.41,0.00645,0.0206,0.0461,0.0664,0.953,0.000308,0.00497,0.00064,436,0.0000341,0.0000328,0.000072,0.0000359,1.65E-04,0.0214,0.00000176,0.00121,0,0.00154,5.00E-04,5.59E+01
307,6.46,2.34,0.000235,8.11E-03,0.0883,0.0468,0.535,0.000417,0.00525,0.000591,709,0.000036,0.0000416,0.0000801,0.0000542,0.0000829,0.0213,0.000453,0.000485,0.0249,0.000158,3.53E-03,1.30E+02
899,6.46,2.41,0.00645,0.0206,0.0461,0.0664,0.953,0.000308,0.00497,0.00064,436,0.0000341,0.0000328,0.000072,0.0000359,0.000165,0.0214,0.00000067,0.00121,0.00000871,0.00154,5.00E-04,5.59E+01
927,6.46,2.35,0.000453,5.37E-03,0.0629,0.041,0.61,0.000392,0.00345,0.000606,940,0.0000379,0.0000424,0.0000849,0.000051,0.0000919,0.0222,0.000203,0.00061,0.0176,0.000798,6.48E-04,9.02E+01
592,6.47,2.34,0.00109,0.00916,0.0842,0.0377,0.568,0.000306,0.0057,0.00059,781,0.0000341,0.0000403,0.0000796,0.0000622,0.000111,0.0213,0.000544,0.00047,0.0337,0.000137,1.04E-03,1.54E+02
642,6.47,2.42,0.000633,4.62E-03,0.0679,0.044,0.59,0.000344,0.00279,0.000629,933,0.000037,0.000042,0.0000831,0.0000524,8.47E-05,0.0221,0.000211,0.000616,0.00535,0.00102,6.45E-04,1.01E+02
229,6.47,2.41,0.00645,0.0206,0.0461,0.0664,0.953,0.000308,0.00497,0.00064,436,0.0000341,0.0000328,0.000072,0.0000359,0.000165,0.0214,0,0.00121,0,0.00154,5.00E-04,5.59E+01
595,6.47,2.46,0.00571,0.0156,0.087,0.0544,0.919,0.00028,0.0065,0.000632,473,0.0000328,0.0000264,0.0000764,0.0000333,0.000166,0.0205,0.0000749,0.00126,0,0.00168,5.00E-04,5.54E+01
281,6.47,2.42,6.33E-04,0.00458,0.0679,0.044,0.59,0.000344,0.00279,0.000629,933,0.000037,0.000042,0.0000831,0.0000524,0.0000847,0.0221,0.000211,0.000616,0.00535,0.00102,6.45E-04,1.01E+02
960,6.47,2.34,0.000235,0.00811,0.0883,0.0468,0.535,0.000417,0.00525,0.000591,709,0.000036,0.0000416,0.0000801,0.0000542,0.000083,0.0213,0.000453,0.000485,0.0249,0.000158,3.53E-03,1.30E+02
261,6.48,2.28,0.000401,0.0126,0.085,0.0439,0.506,0.00031,0.0047,0.000589,732,0.0000358,0.0000429,0.0000817,0.0000531,7.54E-05,0.0207,0.000276,0.000327,0.0317,0.000111,1.83E-03,1.33E+02
218,6.48,2.34,0.000453,0.00537,0.0626,0.041,0.61,0.000392,0.00347,0.000606,940,0.0000379,0.0000424,0.0000849,0.000051,0.0000918,0.0222,2.03E-04,0.000602,0.0176,0.000798,6.48E-04,9.00E+01
223,6.48,2.46,0.00571,1.56E-02,0.087,0.0544,0.919,0.00028,0.0065,0.000632,473,0.0000328,0.0000264,0.0000764,0.0000333,0.000166,0.0205,0.0000749,0.00126,0,0.00168,5.00E-04,5.54E+01
506,6.48,2.43,0.00639,0.0197,0.0466,0.0618,0.94,0.000286,0.00599,0.000641,459,0.0000341,0.0000328,0.0000722,0.0000365,0.000163,0.0211,0,0.0012,0,0.00153,5.00E-04,5.74E+01
747,6.48,2.43,0.00639,0.0197,0.0466,0.0618,0.94,0.000286,0.00599,0.000641,459,0.0000341,0.0000328,0.0000721,0.0000365,0.000163,0.0211,0,0.0012,0,0.00153,5.00E-04,5.74E+01
424,6.48,2.43,0.00566,0.0195,0.0419,0.0646,0.975,0.000278,0.00668,0.000653,435,0.0000349,0.0000315,0.0000715,0.0000354,0.000143,0.0221,0,0.00117,0,0.00158,5.00E-04,5.39E+01
53,6.48,2.43,0.00639,0.0197,0.0466,0.0618,0.94,0.000286,0.00599,0.000641,459,0.0000341,0.0000328,0.0000722,0.0000365,0.000163,0.0211,0,0.0012,0,0.00153,5.00E-04,5.74E+01
814,6.49,2.33,0.00028,0.00912,0.0996,0.0449,0.517,0.000278,0.00625,0.000589,779,0.0000356,0.0000431,0.0000818,0.0000578,0.0000844,0.0214,0.000678,0.000433,0.0256,0.000147,1.31E-03,1.32E+02
237,6.49,2.4,0.00612,0.0205,0.0496,0.0681,0.983,0.000271,0.00654,0.000634,542,0.000034,0.000033,0.0000719,0.0000366,1.43E-04,0.0217,0.000146,0.00123,0.0000418,0.00157,5.00E-04,5.11E+01
906,6.49,2.4,6.12E-03,0.0205,0.0496,0.0681,0.983,0.000271,0.00654,0.000636,542,0.000034,0.000033,0.0000719,0.0000366,0.000143,0.0217,0.000146,0.00123,0.0000418,0.00157,5.00E-04,5.11E+01
606,6.49,2.4,0.00612,2.05E-02,0.0496,0.0681,0.983,0.000271,0.00654,0.000634,542,0.000034,0.000033,0.0000719,0.0000366,0.000143,0.0217,0.000146,0.00123,0.0000418,0.00157,5.00E-04,5.11E+01
144,6.49,2.43,0.00566,0.0195,0.0419,0.0646,0.975,0.000278,0.00668,0.000653,435,0.0000349,0.0000315,0.0000715,0.0000354,0.000143,0.0221,0,0.00117,0,0.00158,5.00E-04,5.39E+01
824,6.50,2.43,5.66E-03,0.0195,0.0419,0.0646,0.975,0.000278,0.00668,0.000659,435,0.0000349,0.0000315,0.0000715,0.0000354,0.000143,0.0221,0,0.00116,0,0.00158,5.00E-04,5.39E+01
530,6.50,2.43,0.00566,1.95E-02,0.0419,0.0646,0.975,0.000278,0.00668,0.000653,435,0.0000349,0.0000315,0.0000715,0.0000354,0.000143,0.0221,0,0.00117,0.00002,0.00158,5.00E-04,5.39E+01
368,6.50,2.19,0.00374,0.0359,0.0635,0.0574,0.689,0.000316,0.00659,0.000708,312,0.0000263,0.0000344,0.0000614,0.0000344,0.000217,0.0203,0.000129,0.00119,0.00213,0.00161,5.00E-04,7.16E+01
651,6.51,2.48,0.005,0.0204,0.082,0.0658,0.954,0.000253,0.00586,0.000665,388,0.0000297,0.0000311,0.0000717,0.00003,0.00016,0.021,0.000162,0.00128,0.00000648,0.00176,5.02E-04,6.08E+01
631,6.51,2.35,0.000453,0.00537,0.0629,0.041,0.61,0.000392,0.00345,0.000606,940,0.0000379,0.0000424,0.0000849,0.000051,0.0000919,0.0222,0.000203,0.00061,0.0176,0.000798,6.48E-04,9.02E+01
397,6.52,2.28,0.000403,0.0126,0.085,0.0439,0.506,0.00031,0.0047,0.000589,732,0.0000358,0.0000429,0.0000817,0.0000531,7.55E-05,0.0207,0.000285,0.000327,0.0318,0.000111,1.84E-03,1.33E+02
719,6.52,2.42,5.66E-03,0.0198,0.0422,0.0644,0.983,0.000286,0.00668,0.000661,435,0.0000353,0.0000314,0.0000715,0.0000354,0.000143,0.0221,0,0.00117,0.0000038,0.00158,5.04E-04,5.32E+01
19,6.53,2.42,0.00566,0.0198,0.0422,0.0644,0.983,0.000286,0.00668,0.000656,435,0.0000353,0.0000314,0.0000715,0.0000354,0.000143,0.0221,0,0.00117,0,0.00158,5.00E-04,5.32E+01
111,6.53,2.48,5.00E-03,0.0207,0.082,0.0658,0.954,0.000248,0.00586,0.000665,388,0.0000297,0.0000311,0.0000717,0.00003,0.00016,0.0211,0.000159,0.00128,0,0.00177,5.00E-04,6.08E+01
446,6.54,2.33,0.000636,0.0263,0.1,0.0449,0.502,0.000301,0.0061,0.000579,780,0.0000364,0.0000433,0.0000711,0.0000581,7.96E-05,0.0217,0.000723,0.000382,0.0256,0.000158,2.32E-03,1.32E+02
793,6.55,2.44,0.00549,0.0126,0.0858,0.0545,0.924,0.000284,0.00656,0.000629,445,0.0000327,0.0000265,0.0000765,0.0000331,0.000155,0.0207,0.000128,0.00126,0.00000167,0.00167,5.40E-04,5.62E+01
391,6.55,2.39,0.00566,0.0253,0.0422,0.0644,0.981,0.00028,0.00668,0.000654,435,0.0000351,0.0000315,0.0000715,0.0000354,1.42E-04,0.0221,0,0.00116,0.0000391,0.00167,5.56E-04,5.32E+01
26,6.55,2.41,0.00642,0.0206,0.0466,0.0663,0.94,0.000286,0.00599,0.000642,459,0.0000341,0.0000327,0.0000722,0.0000358,1.62E-04,0.0211,0,0.0012,0,0.00154,5.00E-04,5.58E+01
726,6.55,2.41,0.00642,0.0206,0.0466,0.0663,0.94,0.000286,0.00599,0.000642,459,0.0000341,0.0000327,0.0000722,0.0000358,0.000162,0.0211,0,0.0012,0,0.00154,5.00E-04,5.58E+01
3,6.55,2.18,0.00374,0.035,0.0635,0.0574,0.691,0.000316,0.00659,0.000708,309,0.0000263,0.0000344,0.0000614,0.0000344,0.000217,0.0203,0.000131,0.00119,0.00189,0.00161,5.00E-04,7.18E+01
244,6.56,2.34,0.000236,0.00811,0.0883,0.0468,0.536,0.000416,0.00525,0.000591,709,0.000036,0.0000416,0.0000802,0.0000542,0.000082,0.0213,0.000453,0.000484,0.0249,0.000158,3.53E-03,1.30E+02
910,6.56,2.34,0.000237,0.00811,0.0883,0.0468,0.536,0.000416,0.00525,0.000592,709,0.000036,0.0000416,0.0000802,0.0000542,0.000082,0.0213,0.000453,0.000484,0.0249,0.000158,3.54E-03,1.30E+02
535,6.56,2.39,0.00588,0.0311,0.0768,0.0551,0.915,0.000293,0.00623,0.000653,416,0.0000294,0.0000273,0.0000719,0.0000357,0.000177,0.0215,0,0.00124,0.00202,0.00183,5.00E-04,2.74E+01
610,6.56,2.34,0.000236,8.11E-03,0.0883,0.0468,0.536,0.000416,0.00525,0.000591,709,0.000036,0.0000416,0.0000802,0.0000542,0.000082,0.0213,0.000453,0.000484,0.0249,0.000158,3.55E-03,1.30E+02
150,6.56,2.39,0.00588,0.0311,0.0768,0.0551,0.915,0.000293,0.00623,0.00065,416,0.0000294,0.0000273,0.0000719,0.0000357,0.000177,0.0215,0,0.00124,0.00202,0.00183,5.00E-04,2.74E+01
128,6.56,2.45,0.00561,0.0201,0.0873,0.0544,0.904,0.000284,0.00657,0.000632,469,0.0000328,0.0000264,0.0000764,0.0000333,1.56E-04,0.0205,0.000109,0.00126,0,0.00175,5.00E-04,5.54E+01
633,6.57,2.39,0.00588,0.0311,0.0767,0.0552,0.915,0.000291,0.00626,0.000649,420,0.0000295,0.0000273,0.0000719,0.0000357,0.000177,0.0215,0,0.00124,0.00202,0.00183,5.16E-04,2.74E+01
271,6.57,2.39,0.00588,0.0311,0.0767,0.0552,0.915,0.000291,0.00626,0.000649,420,0.0000295,0.0000273,0.0000719,0.0000357,0.000177,0.0215,0,0.00124,0.00202,0.00183,5.16E-04,2.74E+01
929,6.57,2.39,5.88E-03,0.0311,0.0767,0.0552,0.915,0.000291,0.00626,0.000649,420,0.0000295,0.0000273,0.0000719,0.0000357,0.000177,0.0215,0,0.00124,0.00202,0.00183,5.16E-04,2.74E+01
108,6.57,2.41,0.00642,0.0206,0.0466,0.0663,0.934,0.000286,0.0061,0.000642,459,0.0000341,0.0000327,0.0000722,0.0000358,1.62E-04,0.0211,0,0.0012,0,0.00154,5.00E-04,5.58E+01
828,6.57,2.39,0.00588,0.0311,0.0768,0.0551,0.915,0.000293,0.00623,0.00065,416,0.0000294,0.0000273,0.0000719,0.0000357,0.000177,0.0215,0,0.00124,0.00202,0.00183,5.00E-04,2.74E+01
514,6.57,2.45,0.00561,0.0201,0.0873,0.0544,0.904,0.000284,0.00657,0.000632,469,0.0000328,0.0000264,0.0000764,0.0000333,1.56E-04,0.0205,0.000109,0.00126,0,0.00175,5.00E-04,5.54E+01
764,6.57,2.42,0.00566,0.0195,0.0422,0.0644,0.983,0.000278,0.00668,0.000654,435,0.0000351,0.0000315,0.0000715,0.0000354,0.000143,0.0221,0,0.00117,0,0.00158,5.00E-04,5.32E+01
886,6.57,2.41,0.00612,2.05E-02,0.0493,0.0665,0.979,0.00026,0.00674,0.000638,522,0.0000345,0.000033,0.0000733,0.0000366,0.000153,0.0221,0.00E+00,0.00121,0,0.00156,5.00E-04,5.11E+01
494,6.57,2.41,0.00612,0.0205,0.0492,0.0665,0.979,0.00026,0.00674,0.000634,522,0.0000345,0.000033,0.0000733,0.0000366,0.000153,0.0221,0,0.00121,0,0.00156,5.00E-04,5.11E+01
94,6.57,2.44,0.00016,0.00545,0.0691,0.0405,0.61,0.000356,0.00554,0.000581,962,0.0000372,0.0000362,0.0000859,0.0000537,0.0000745,0.0217,0.000561,0.00078,0.00832,0.00108,5.81E-04,1.03E+02
71,6.57,2.42,0.00566,0.0195,0.0422,0.0644,0.983,0.000278,0.00668,0.000654,435,0.0000351,0.0000315,0.0000715,0.0000354,0.000143,0.0221,0,0.00117,0,0.00158,5.00E-04,5.32E+01
216,6.57,2.41,0.00612,0.0205,0.0493,0.0665,0.979,0.00026,0.00674,0.000634,522,0.0000345,0.000033,0.0000733,0.0000366,0.000153,0.0221,0,0.00121,0,0.00156,5.00E-04,5.11E+01
48,6.57,2.35,0.000217,1.04E-02,0.0795,0.0455,0.547,0.000341,0.00455,0.000675,818,0.000036,0.0000425,0.0000746,0.0000606,0.0001,0.0212,0.000578,0.000579,0.0404,0.000181,3.23E-03,1.54E+02
743,6.57,2.35,0.000217,0.0104,0.0795,0.0455,0.547,0.000341,0.00455,0.000676,818,0.000036,0.0000425,0.0000746,0.0000606,0.0001,0.0212,0.000578,0.000579,0.0404,0.000181,3.23E-03,1.54E+02
588,6.57,2.41,0.00612,0.0205,0.0493,0.0665,0.979,0.00026,0.00674,0.000634,522,0.0000345,0.000033,0.0000733,0.0000366,0.000153,0.0221,0,0.00121,0,0.00156,5.00E-04,5.11E+01
704,6.57,2.18,0.00374,0.0351,0.0635,0.0574,0.691,0.000316,0.00659,0.00071,309,0.0000263,0.0000344,0.0000614,0.0000344,0.000217,0.0203,1.31E-04,0.00119,0.00189,0.00161,5.00E-04,7.18E+01
796,6.58,2.41,0.00642,2.06E-02,0.0466,0.0663,0.934,0.000286,0.0061,0.000642,459,0.0000341,0.0000327,0.0000722,0.0000358,0.000162,0.0211,0,0.0012,0.00000291,0.00154,5.00E-04,5.58E+01
797,6.58,2.48,5.00E-03,0.0207,0.082,0.0658,0.954,0.000248,0.00586,0.000665,388,0.0000297,0.0000311,0.0000717,0.00003,0.00016,0.0211,0.000159,0.00128,0,0.00177,5.00E-04,6.08E+01
34,6.58,2.41,0.00642,0.0206,0.0454,0.0663,0.94,0.000286,0.00591,0.000642,459,0.0000341,0.0000327,0.0000723,0.0000358,0.000161,0.0211,0,0.0012,0,0.00154,5.00E-04,5.58E+01
398,6.58,2.41,0.00642,0.0206,0.0454,0.0664,0.94,0.000287,0.00591,0.000642,459,0.0000341,0.0000327,0.0000723,0.0000358,0.000161,0.0211,0,0.0012,0.0000375,0.00154,5.00E-04,5.58E+01
888,6.59,2.34,0.000453,0.00538,0.0626,0.041,0.61,0.000392,0.00347,0.00061,940,0.0000379,0.0000424,0.0000849,0.000051,0.0000918,0.0222,0.000203,0.000602,0.0176,0.000798,6.48E-04,9.00E+01
892,6.59,2.34,0.00109,0.00916,0.0842,0.0377,0.568,0.000306,0.0057,0.00059,781,0.0000341,0.0000403,0.0000796,0.0000622,0.000111,0.0213,0.000545,0.000469,0.0337,0.000137,1.04E-03,1.54E+02
119,6.60,2.42,0.00642,2.04E-02,0.045,0.0663,0.94,0.000286,0.00591,0.000642,459,0.0000341,0.0000327,0.0000723,0.0000358,0.000161,0.0215,0,0.0012,0,0.00154,5.00E-04,5.58E+01
517,6.61,2.33,0.000279,0.00912,0.0996,0.0449,0.517,0.000278,0.00625,0.000589,779,0.0000356,0.0000431,0.0000818,0.0000578,0.0000844,0.0214,0.000678,0.000433,0.0256,0.000147,1.31E-03,1.32E+02
387,6.61,2.41,0.00642,0.03,0.0461,0.0647,0.944,0.000286,0.00576,0.000642,457,0.0000341,0.0000328,0.000072,0.0000359,0.000137,0.0211,0.0000747,0.0012,0,0.00157,5.21E-04,5.56E+01
804,6.61,2.42,0.00642,0.0204,0.045,0.0663,0.94,0.000286,0.00591,0.000642,459,0.0000341,0.0000327,0.0000723,0.0000358,0.000161,0.0215,0,0.0012,0,0.00154,5.00E-04,5.58E+01
243,6.61,2.19,0.000157,0.0192,0.0647,0.045,0.432,0.00046,0.00241,0.000652,907,0.0000209,0.0000439,0.0000878,0.000059,0.0000703,0.0215,0.000692,0,0.0418,0.000613,5.50E-04,5.84E+01
765,6.61,2.42,0.00595,0.0274,0.0787,0.0579,0.923,0.000292,0.00617,0.00065,412,0.0000296,0.0000274,0.000072,0.0000355,0.000179,0.0211,0,0.00124,0.00151,0.00181,5.00E-04,2.74E+01
72,6.61,2.42,0.00595,0.0274,0.0787,0.0579,0.923,0.000292,0.00617,0.00065,412,0.0000296,0.0000274,0.000072,0.0000355,0.000179,0.0211,0,0.00124,0.00151,0.00181,5.00E-04,2.74E+01
909,6.62,2.19,0.000157,0.0192,0.0647,0.045,0.432,0.00046,0.00241,0.000652,907,0.0000209,0.0000439,0.0000878,0.000059,7.03E-05,0.0215,0.000692,0,0.0418,0.000613,5.50E-04,5.84E+01
294,6.62,2.48,0.005,0.0204,0.082,0.0658,0.954,0.000253,0.00586,0.000665,388,0.0000297,0.0000311,0.0000717,0.00003,0.00016,0.021,0.000159,0.00128,0,0.00176,5.00E-04,6.08E+01
226,6.63,2.17,0.000121,0.015,0.0647,0.0451,0.432,0.000461,0.0024,0.000651,904,0.0000207,0.0000442,0.0000882,0.0000583,0.0000703,0.0213,0.000458,0,0.0418,0.000616,5.51E-04,5.82E+01
567,6.63,2.33,0.000636,0.0263,0.1,0.0449,0.502,0.000301,0.0061,0.000579,780,0.0000364,0.0000433,0.0000711,0.0000581,0.0000796,0.0217,0.000723,0.000382,0.0256,0.000158,2.32E-03,1.32E+02
862,6.63,2.33,0.000636,0.0263,0.1,0.0449,0.502,0.000301,0.0061,0.000579,780,0.0000364,0.0000433,0.0000711,0.0000581,7.97E-05,0.0217,0.000723,0.000382,0.0257,0.000158,2.32E-03,1.32E+02
479,6.64,2.34,0.000453,0.00537,0.0626,0.041,0.61,0.000392,0.00347,0.000606,940,0.0000379,0.0000424,0.0000849,0.000051,0.0000918,0.0222,0.000203,0.000602,0.0176,0.000798,6.53E-04,9.00E+01
38,6.64,2.62,0.00468,0.00789,0.0364,0.0388,0.851,0.000352,0.00754,0.000574,658,0.0000352,0.0000422,0.0000639,0.0000346,0.00000554,0.0193,0.0000665,0.000422,0.0271,0.00144,5.66E-04,1.43E+02
603,6.64,2.41,0.00642,0.03,0.0461,0.0647,0.944,0.000286,0.00576,0.000642,457,0.0000341,0.0000328,0.000072,0.0000359,0.000137,0.0211,0.0000747,0.0012,0,0.00156,5.00E-04,5.56E+01
233,6.64,2.41,0.00642,0.03,0.0461,0.0647,0.944,0.000286,0.00576,0.000642,457,0.0000341,0.0000328,0.000072,0.0000359,0.000137,0.0211,0.0000747,0.0012,0,0.00156,5.00E-04,5.56E+01
896,6.65,2.17,0.000121,0.015,0.0647,0.0451,0.432,0.000461,0.0024,0.000652,904,0.0000207,0.0000442,0.0000882,0.0000583,0.0000703,0.0213,0.000458,0,0.0418,0.000616,5.51E-04,5.82E+01
306,6.65,2.41,0.00643,0.03,0.046,0.0647,0.944,0.000287,0.00576,0.000641,457,0.0000341,0.0000328,0.000072,0.0000359,0.000137,0.0211,0.0000747,0.0012,0.0000142,0.00156,5.00E-04,5.55E+01
660,6.66,2.41,0.00643,3.00E-02,0.046,0.0647,0.944,0.000287,0.00576,0.000641,457,0.0000341,0.0000328,0.000072,0.0000359,0.000137,0.0211,0.0000747,0.0012,0.0000151,0.00156,5.00E-04,5.55E+01
264,6.66,2.47,0.00589,0.0221,0.0836,0.0608,0.948,0.000259,0.0064,0.000643,460,0.0000315,0.0000283,0.000073,0.0000353,0.000179,0.0212,0,0.00123,0.0027,0.00192,5.00E-04,2.74E+01
138,6.66,2.41,0.00612,0.0205,0.0494,0.0665,0.988,0.000267,0.00674,0.000634,522,0.0000345,0.000033,0.0000733,0.0000366,0.00015,0.0221,0,0.00121,0,0.00157,5.00E-04,5.11E+01
440,6.66,2.41,0.00642,0.0369,0.046,0.0646,0.929,0.000286,0.00577,0.000641,459,0.0000342,0.0000327,0.0000719,0.0000359,1.34E-04,0.0212,0.000051,0.00118,0,0.00157,5.31E-04,5.61E+01
525,6.66,2.41,0.00612,2.05E-02,0.0494,0.0665,0.988,0.000267,0.00674,0.000634,522,0.0000345,0.000033,0.0000733,0.0000366,0.00015,0.0221,0,0.00121,0,0.00157,5.00E-04,5.11E+01
104,6.67,2.44,0.00549,0.0126,0.0858,0.0545,0.924,0.000284,0.00656,0.000629,445,0.0000327,0.0000265,0.0000765,0.0000331,0.000155,0.0207,0.000128,0.00126,0,0.00167,5.40E-04,5.62E+01
912,6.67,2.45,0.00586,0.0155,0.0986,0.0499,0.938,0.000288,0.00641,0.00063,441,0.0000333,0.0000219,0.000076,0.0000332,1.58E-04,0.0206,0.0000431,0.00123,0,0.00164,5.46E-04,5.49E+01
627,6.67,2.47,0.00589,0.0221,0.0836,0.0608,0.948,0.000259,0.0064,0.000645,460,0.0000315,0.0000283,0.000073,0.0000353,0.000179,0.0212,0,0.00123,0.0027,0.00192,5.00E-04,2.74E+01
635,6.67,2.41,6.12E-03,0.0198,0.0486,0.0679,0.982,0.000267,0.0062,0.000636,545,0.0000339,0.0000334,0.0000725,0.0000366,0.000143,0.022,0.000102,0.00124,0,0.00157,6.13E-04,5.10E+01
68,6.68,2.46,0.00575,0.0157,0.0873,0.0545,0.911,0.000282,0.00657,0.000632,471,0.0000325,0.0000264,0.0000763,0.0000333,0.000155,0.0199,0,0.00126,0,0.00168,5.00E-04,5.54E+01
371,6.68,2.4,6.46E-03,0.0206,0.0482,0.0678,0.956,0.000258,0.00637,0.000643,436,0.0000353,0.000033,0.0000714,0.0000344,0.000148,0.0214,0.0000793,0.00122,0,0.0015,5.00E-04,5.53E+01
336,6.69,2.43,0.00571,0.0198,0.0422,0.0644,0.983,0.000286,0.00666,0.000655,435,0.0000356,0.0000312,0.0000711,0.0000348,0.000142,0.022,0,0.00118,0,0.00159,5.00E-04,5.78E+01
979,6.69,2.43,0.00571,0.0198,0.0422,0.0644,0.983,0.000286,0.00666,0.000655,435,0.0000356,0.0000312,0.0000711,0.0000348,0.000142,0.022,0,0.00118,0,0.00159,5.00E-04,5.78E+01
685,6.69,2.43,0.00571,0.0198,0.0422,0.0644,0.983,0.000286,0.00666,0.000657,435,0.0000356,0.0000313,0.0000711,0.0000348,0.000142,0.022,0,0.00118,0.00000735,0.00159,5.00E-04,5.78E+01
153,6.70,2.41,0.00642,0.03,0.0461,0.0647,0.931,0.000286,0.00575,0.000642,459,0.0000341,0.0000327,0.000072,0.0000359,1.34E-04,0.0211,0.0000747,0.00119,0,0.00156,5.00E-04,5.62E+01
831,6.70,2.41,0.00642,0.03,0.0461,0.0647,0.931,0.000286,0.00575,0.000642,459,0.0000341,0.0000327,0.000072,0.0000359,1.34E-04,0.0211,0.0000747,0.00119,0,0.00156,5.00E-04,5.62E+01
613,6.72,2.45,0.00586,0.0155,0.0986,0.0499,0.938,0.000288,0.00641,0.00063,441,0.0000333,0.0000219,0.000076,0.0000332,0.000158,0.0206,4.24E-05,0.00123,0,0.00164,5.46E-04,5.49E+01
784,6.72,2.44,1.60E-04,0.00553,0.0691,0.0405,0.61,0.000356,0.00554,0.000582,962,0.0000372,0.0000362,0.0000859,0.0000537,0.0000745,0.0217,0.000564,0.00078,0.00832,0.00108,5.81E-04,1.03E+02
384,6.72,2.32,0.000255,9.67E-03,0.0841,0.0471,0.532,0.000312,0.0062,0.000592,695,0.0000362,0.0000414,0.0000767,0.0000542,0.0000841,0.0214,0.000764,0.000484,0.0279,0.000176,3.50E-03,1.25E+02
735,6.72,2.62,0.00468,0.00789,0.0364,0.0388,0.851,0.000352,0.00754,0.000574,658,0.0000352,0.0000422,0.0000639,0.0000346,0.00000554,0.0193,0.0000667,0.000423,0.0271,0.00144,5.66E-04,1.43E+02
275,6.72,2.49,0.00578,0.0225,0.0815,0.0615,0.943,0.000266,0.00637,0.000649,435,0.0000317,0.0000281,0.0000739,0.0000354,1.67E-04,0.0214,0.00016,0.00126,0.00476,0.002,5.12E-04,2.80E+01
721,6.73,2.3,7.40E-04,0.01,0.0625,0.0549,0.52,0.00000786,0.00606,0.000957,750,0.0000399,0.0000423,0.0000824,0.0000589,0.000085,0.0213,0.000341,0.000336,0.0338,0.000187,6.05E-04,1.43E+02
970,6.73,2.42,0.0068,0.0206,0.0447,0.0661,1.04,0.00028,0.00675,0.000657,435,0.0000348,0.0000313,0.0000707,0.0000348,0.000147,0.022,0,0.0012,0,0.00168,5.41E-04,5.44E+01
321,6.74,2.42,0.0068,0.0205,0.0447,0.0661,1.04,0.00028,0.00675,0.000657,435,0.0000348,0.0000313,0.0000707,0.0000348,0.000147,0.022,0,0.0012,0,0.00168,5.38E-04,5.44E+01
21,6.74,2.3,0.000739,1.00E-02,0.0625,0.0549,0.52,0.00000786,0.00606,0.000955,750,0.0000399,0.0000423,0.0000824,0.0000589,0.000085,0.0213,0.000341,0.000336,0.0338,0.000187,6.05E-04,1.43E+02
122,6.75,2.4,0.00646,2.06E-02,0.0482,0.0678,0.956,0.000258,0.00637,0.000643,436,0.0000353,0.000033,0.0000714,0.0000344,0.000148,0.0214,0.0000793,0.00122,0,0.0015,5.00E-04,5.53E+01
160,6.76,2.51,0.00133,2.45E-03,0.071,0.066,0.652,0.000109,0.00604,0.000572,543,0.0000471,0.0000313,0.0000687,0.0000861,0.00012,0.023,0.00177,0.00116,0.0322,0.000771,1.02E-03,1.09E+02
